,selenium.csv,pcgen.csv,autoopencas.csv,tolven.csv,nabu-library.csv
autoopencas.csv,0.78,0.84,0.31,0.96,0.93
nabu-library.csv,0.87,0.8,0.74,0.75,0.29
pcgen.csv,0.86,0.38,0.81,0.81,1.0
selenium.csv,0.48,0.47,0.65,0.53,0.97
tolven.csv,0.71,0.52,1.01,0.34,0.97
