,rhex.csv,jcae.csv,popeye-chess.csv,openmalaria.csv,archive-crawler.csv,acdk.csv,truevision.csv,rocrail.csv
acdk.csv,0.12,0.48,0.02,0.04,0.29,0.0,0.28,0.18
archive-crawler.csv,0.25,0.19,0.34,0.47,0.0,0.32,0.27,0.52
jcae.csv,0.0,0.0,0.0,0.02,0.07,0.1,0.13,0.11
openmalaria.csv,0.48,0.84,0.2,0.02,0.69,0.6,0.73,0.52
popeye-chess.csv,0.49,0.53,0.0,0.31,0.47,0.36,0.58,0.55
rhex.csv,0.0,0.33,0.0,0.06,0.27,0.06,0.28,0.15
rocrail.csv,0.02,0.03,0.0,0.0,0.09,0.06,0.07,0.0
truevision.csv,0.16,0.94,0.34,0.41,0.78,0.88,0.01,0.34
