,lsb.csv,mcore3d.csv,yield.csv,maya-work-in-progress.csv,mscore.csv,hydrogen.csv,xemeiah.csv,virtuoso.csv,enzo.csv,xined.csv,lphant.csv,salasaga.csv,keyczar.csv,xtreemfs.csv,autowikibrowser.csv,rocrail.csv,natpad.csv
autowikibrowser.csv,0.72,0.77,0.83,0.77,0.79,0.32,0.61,0.29,0.94,0.21,0.7,0.27,0.87,0.87,0.67,0.38,0.53
enzo.csv,0.38,0.72,0.57,0.44,0.61,0.2,0.43,0.28,0.94,0.14,0.38,0.17,0.77,0.85,0.48,0.25,0.44
hydrogen.csv,0.25,0.68,0.48,0.0,0.6,0.42,0.47,0.23,0.8,0.0,0.4,0.15,0.0,0.84,0.45,0.22,0.55
keyczar.csv,0.54,0.56,0.28,0.3,0.46,0.0,0.3,0.0,0.85,0.0,0.43,0.0,0.9,0.67,0.5,0.15,0.19
lphant.csv,0.9,0.74,0.62,0.83,0.66,0.26,0.6,0.27,0.92,0.27,0.61,0.3,0.83,0.86,0.54,0.35,0.53
lsb.csv,0.76,0.66,0.53,0.87,0.65,0.16,0.63,0.28,0.91,0.36,0.52,0.26,0.79,0.9,0.54,0.28,0.44
maya-work-in-progress.csv,0.32,0.73,0.6,0.74,0.7,0.2,0.52,0.26,0.79,0.24,0.53,0.26,0.86,0.89,0.55,0.28,0.5
mcore3d.csv,0.2,0.76,0.74,0.63,0.86,0.5,0.58,0.5,1.0,0.19,0.53,0.25,0.85,0.88,0.53,0.45,0.74
mscore.csv,0.25,0.71,0.54,0.69,0.78,0.19,0.52,0.27,0.79,0.23,0.45,0.21,0.92,0.9,0.56,0.35,0.54
natpad.csv,0.27,0.72,0.59,0.75,0.83,0.26,0.6,0.26,0.69,0.23,0.62,0.21,0.92,0.93,0.58,0.36,0.61
rocrail.csv,0.8,0.78,0.63,0.83,0.85,0.31,0.75,0.28,0.95,0.21,0.6,0.19,0.91,0.84,0.69,0.61,0.7
salasaga.csv,0.25,0.71,0.54,0.72,0.74,0.24,0.57,0.26,0.65,0.25,0.62,0.3,0.75,0.91,0.63,0.31,0.54
virtuoso.csv,0.0,0.67,0.48,0.41,0.61,0.13,0.47,0.43,0.8,0.16,0.4,0.0,0.82,0.85,0.45,0.22,0.67
xemeiah.csv,0.33,0.74,0.82,0.83,0.84,0.27,0.71,0.27,0.73,0.24,0.56,0.22,0.9,0.92,0.59,0.37,0.57
xined.csv,0.0,0.0,0.0,0.62,0.0,0.0,0.0,0.0,0.0,0.38,0.0,0.0,0.8,0.0,0.0,0.0,0.0
xtreemfs.csv,0.21,0.73,0.59,0.79,0.72,0.18,0.51,0.28,0.84,0.23,0.41,0.17,0.6,0.95,0.52,0.3,0.55
yield.csv,0.5,0.72,0.79,0.62,0.76,0.19,0.55,0.29,0.84,0.21,0.51,0.21,0.86,0.84,0.55,0.3,0.55
