,gotjava.csv,empserver.csv,ctrlr.csv,anaxagora.csv,gmerlin.csv,ffigo.csv,skia.csv,zemljanka.csv,wikipediardware.csv
anaxagora.csv,0.0,0.05,0.08,0.98,0.23,0.22,0.0,0.08,0.05
ctrlr.csv,0.0,0.4,0.92,0.11,0.22,0.0,0.0,0.24,0.67
empserver.csv,0.0,1.0,0.14,0.14,0.44,0.47,0.6,0.29,0.49
ffigo.csv,0.0,0.41,0.32,0.32,0.39,0.99,0.29,0.33,0.46
gmerlin.csv,0.01,0.2,0.17,0.22,0.97,0.23,0.44,0.47,0.0
skia.csv,0.03,0.32,0.0,0.34,0.44,0.19,1.0,0.32,0.05
wikipediardware.csv,0.0,0.61,0.42,0.3,0.52,0.75,0.51,0.85,0.97
zemljanka.csv,0.0,0.57,0.41,0.28,0.5,0.77,0.5,1.0,0.81
