,f1,g,recall,precision,pf,wins
cornerstone.csv,0.35,0.29,0.25,0.6,0.08,1
emeraldemu.csv,0.34,0.45,0.5,0.5,0.13,6
grafx2.csv,0.5,0.68,0.66,0.52,0.31,12
jahshakafx.csv,0.56,0.68,0.67,0.58,0.27,16
kindb.csv,0.56,0.66,0.73,0.52,0.38,15
maya-work-in-progress.csv,0.55,0.7,0.85,0.42,0.54,11
novembre.csv,0.41,0.42,0.38,0.58,0.16,4
ns-3.csv,0.54,0.46,0.66,0.46,0.5,3
nullc.csv,0.51,0.62,0.71,0.46,0.46,10
open-beos.csv,0.53,0.62,0.71,0.57,0.37,13
pixel-commandos.csv,0.23,0.22,0.18,0.62,0.09,0
planeshift.csv,0.58,0.59,0.77,0.43,0.61,8
plee-the-bear.csv,0.55,0.56,0.59,0.52,0.49,7
reaper-ecad.csv,0.4,0.35,0.3,0.64,0.05,5
sbml.csv,0.56,0.59,0.82,0.45,0.64,9
unimrcp.csv,0.58,0.64,0.73,0.51,0.38,14
unladen-swallow.csv,0.38,0.41,0.37,0.56,0.16,2
