,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv,haphazard.csv,galaxium.csv
bochs.csv,0.13,0.13,0.49,0.55,0.59,0.25,0.34
encog-java.csv,0.26,0.2,0.33,0.72,0.62,0.12,0.5
galaxium.csv,0.15,0.21,0.46,0.48,0.61,0.26,0.6
h2database.csv,0.25,0.29,0.5,0.6,0.84,0.17,0.83
haphazard.csv,0.15,0.08,0.5,0.4,0.42,0.35,0.2
jaql.csv,0.18,0.21,0.55,0.64,0.59,0.19,0.67
raven-monitoring.csv,0.08,0.09,0.67,0.39,0.17,0.24,0.24
