,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv
bochs.csv,0.6,0.59,0.3,0.49,0.92
encog-java.csv,0.85,0.13,0.57,0.02,0.07
h2database.csv,0.19,0.95,0.07,0.18,0.09
jaql.csv,0.58,0.5,0.2,0.97,0.51
raven-monitoring.csv,0.45,0.41,0.91,0.37,0.45
