,encog-java.csv,h2database.csv,raven-monitoring.csv,jaql.csv,bochs.csv
bochs.csv,0.26,0.28,0.35,0.5,0.93
encog-java.csv,0.89,0.17,0.5,0.04,0.1
h2database.csv,0.15,0.96,0.09,0.23,0.12
jaql.csv,0.31,0.25,0.23,0.98,0.46
raven-monitoring.csv,0.18,0.17,0.94,0.35,0.43
