,brlcad.csv,xmemcached.csv,fceugc.csv,jaolt.csv,kmess.csv,google-gears.csv,ftm.csv,jcache.csv
brlcad.csv,0.06,0.99,0.98,0.81,0.86,0.93,0.94,0.95
fceugc.csv,0.67,0.8,0.0,0.72,0.56,0.73,0.7,0.65
ftm.csv,0.83,0.81,0.6,0.79,0.66,0.68,0.05,0.57
google-gears.csv,0.92,0.62,0.68,0.75,0.78,0.05,0.61,0.6
jaolt.csv,0.89,0.45,0.6,0.01,0.76,0.61,0.53,0.41
jcache.csv,1.0,0.6,0.95,0.96,0.96,1.0,0.98,0.0
kmess.csv,0.89,0.81,0.78,0.47,0.02,0.76,0.8,0.88
xmemcached.csv,0.88,0.04,0.59,0.6,0.64,0.69,0.65,0.79
