,brlcad.csv,xmemcached.csv,fceugc.csv,jaolt.csv,kmess.csv,google-gears.csv,ftm.csv,jcache.csv
brlcad.csv,0.97,0.31,0.5,0.67,0.71,0.78,0.62,0.55
fceugc.csv,0.37,0.27,1.0,0.44,0.63,0.49,0.44,0.48
ftm.csv,0.21,0.24,0.46,0.39,0.63,0.6,0.97,0.54
google-gears.csv,0.4,0.4,0.55,0.6,0.74,0.99,0.51,0.53
jaolt.csv,0.35,0.55,0.56,0.99,0.75,0.75,0.7,0.7
jcache.csv,0.0,0.42,0.08,0.08,0.09,0.0,0.03,1.0
kmess.csv,0.35,0.26,0.45,0.71,0.99,0.57,0.32,0.49
xmemcached.csv,0.37,0.98,0.53,0.59,0.59,0.62,0.58,0.34
