,brlcad.csv,xmemcached.csv,fceugc.csv,jaolt.csv,kmess.csv,google-gears.csv,ftm.csv,jcache.csv
brlcad.csv,0.0,0.92,0.98,0.72,0.84,0.92,0.94,0.93
fceugc.csv,0.52,0.14,0.0,0.17,0.33,0.35,0.38,0.1
ftm.csv,0.22,0.2,0.37,0.31,0.53,0.46,0.0,0.22
google-gears.csv,0.91,0.33,0.67,0.59,0.76,0.05,0.25,0.12
jaolt.csv,0.86,0.39,0.58,0.0,0.75,0.54,0.51,0.34
jcache.csv,0.0,0.45,0.05,0.03,0.15,0.0,0.03,0.0
kmess.csv,0.86,0.48,0.72,0.28,0.0,0.54,0.27,0.8
xmemcached.csv,0.87,0.0,0.53,0.28,0.42,0.49,0.56,0.0
