,recall,precision,pf,pci_20,ifa,wins
autoopencas.csv,0.48,0.32,0.67,0.64,3.0,1
bacula.csv,0.63,0.49,0.41,0.47,5.0,2
elmo.csv,0.36,0.44,0.26,0.69,2.0,11
jajuk.csv,0.76,0.43,0.56,0.38,1.0,4
ktc.csv,0.6,0.57,0.25,0.43,3.0,10
neoengine.csv,0.7,0.58,0.33,0.46,5.0,6
omseek.csv,0.19,0.67,0.06,0.92,1.0,12
pcgen.csv,0.88,0.4,0.73,0.43,2.0,3
rosegarden.csv,0.68,0.48,0.39,0.42,2.0,7
selenium.csv,0.62,0.51,0.31,0.42,2.0,9
vapor.csv,0.8,0.14,0.46,0.4,8.0,0
zorannt.csv,0.45,0.5,0.24,0.54,3.0,8
zscreen.csv,0.74,0.44,0.48,0.46,2.0,5
