,barracudamvc.csv,openintents.csv,arsenal-1.csv,alembik.csv,mumble.csv,ontopia.csv,irplus.csv,lite.csv,mevenide.csv
alembik.csv,0.31,0.39,0.0,0.82,0.52,0.17,0.24,0.73,0.1
arsenal-1.csv,0.68,0.13,0.63,0.05,0.12,0.05,0.08,0.13,0.52
barracudamvc.csv,0.75,0.91,0.93,0.91,1.0,0.89,1.0,0.93,0.52
irplus.csv,0.81,0.65,0.22,0.45,0.76,0.38,0.6,0.6,0.55
lite.csv,0.48,0.35,0.7,0.32,0.44,0.49,0.48,0.73,0.52
mevenide.csv,0.66,0.43,0.3,0.09,0.24,0.17,0.04,0.13,0.69
mumble.csv,0.69,0.91,0.52,0.09,0.88,0.79,0.52,0.4,0.24
ontopia.csv,0.11,0.74,0.3,0.55,0.96,0.72,0.32,0.8,0.07
openintents.csv,0.3,0.61,1.0,0.91,0.32,0.47,0.72,0.87,0.31
