,jlinalg.csv,arianne.csv,playerstage.csv,knowledge.csv,massiv.csv,ultimairis.csv
arianne.csv,0.32,0.99,0.47,0.48,1.0,0.57
jlinalg.csv,0.98,0.74,0.88,0.87,0.75,0.77
knowledge.csv,1.0,0.94,1.0,1.0,1.0,0.85
massiv.csv,0.0,0.0,0.0,0.0,1.0,0.0
playerstage.csv,0.3,0.28,0.95,0.52,0.5,0.45
ultimairis.csv,0.9,0.78,0.78,1.0,1.0,0.87
