,jlinalg.csv,arianne.csv,playerstage.csv,knowledge.csv,massiv.csv,ultimairis.csv
arianne.csv,0.0,0.0,1.0,0.0,166.0,0.0
jlinalg.csv,0.0,0.0,1.0,0.0,315.0,0.0
knowledge.csv,0.0,0.0,1.0,0.0,278.0,0.0
massiv.csv,63.0,203.0,140.0,66.0,0.0,150.0
playerstage.csv,0.0,0.0,0.0,0.0,92.0,0.0
ultimairis.csv,0.0,10.0,1.0,0.0,279.0,0.0
