,jlinalg.csv,arianne.csv,playerstage.csv,knowledge.csv,massiv.csv,ultimairis.csv
arianne.csv,0.37,0.99,0.5,0.5,0.81,0.55
jlinalg.csv,0.98,0.61,0.55,0.7,0.54,0.44
knowledge.csv,0.0,0.63,0.0,1.0,0.24,0.17
massiv.csv,0.0,0.0,0.0,0.0,1.0,0.0
playerstage.csv,0.35,0.32,0.96,0.58,0.53,0.49
ultimairis.csv,0.0,0.58,0.33,0.0,0.41,0.89
