,unladen-swallow.csv,flylegacy.csv,gotjava.csv,novembre.csv,k3d.csv,qtwin.csv,empserver.csv,wishmaster.csv,st-filteredstatistics.csv,m-a-d-n-e-s-s.csv,acdk.csv,galaxium.csv,auber.csv,cortex-vfx.csv,duplicati.csv,linux-ntfs.csv,growl-for-windows.csv,tweetsharp.csv,libarchive.csv
acdk.csv,2.0,0.0,490.0,0.0,4.0,364.0,0.0,13.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,3.0
auber.csv,1.0,0.0,490.0,1.0,39.0,689.0,0.0,15.0,1.0,2.0,20.0,7.0,0.0,5.0,0.0,3.0,2.0,1.0,2.0
cortex-vfx.csv,2.0,0.0,490.0,1.0,1.0,141.0,0.0,3.0,0.0,1.0,7.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0
empserver.csv,1.0,1.0,490.0,3.0,29.0,471.0,0.0,14.0,1.0,3.0,10.0,14.0,1.0,1.0,1.0,0.0,3.0,0.0,3.0
flylegacy.csv,3.0,0.0,490.0,1.0,4.0,969.0,1.0,5.0,0.0,6.0,0.0,1.0,0.0,3.0,0.0,1.0,2.0,0.0,3.0
galaxium.csv,3.0,0.0,20.0,4.0,14.0,242.0,2.0,74.0,0.0,2.0,16.0,0.0,0.0,3.0,0.0,3.0,1.0,0.0,1.0
growl-for-windows.csv,2.0,0.0,222.0,3.0,0.0,209.0,0.0,9.0,0.0,3.0,1.0,5.0,1.0,5.0,0.0,2.0,0.0,0.0,2.0
k3d.csv,3.0,0.0,490.0,1.0,0.0,236.0,4.0,3.0,51.0,4.0,1.0,3.0,1.0,0.0,0.0,3.0,0.0,0.0,15.0
libarchive.csv,52.0,1.0,151.0,1.0,33.0,578.0,0.0,4.0,0.0,1.0,31.0,20.0,0.0,3.0,0.0,0.0,1.0,1.0,0.0
linux-ntfs.csv,0.0,2.0,490.0,5.0,0.0,227.0,3.0,17.0,2.0,1.0,3.0,4.0,1.0,1.0,1.0,0.0,3.0,0.0,3.0
m-a-d-n-e-s-s.csv,10.0,0.0,490.0,1.0,4.0,49.0,0.0,2.0,1.0,0.0,2.0,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0
novembre.csv,1.0,0.0,490.0,0.0,5.0,304.0,0.0,3.0,0.0,0.0,9.0,2.0,0.0,6.0,0.0,0.0,0.0,1.0,2.0
qtwin.csv,0.0,0.0,490.0,54.0,205.0,0.0,68.0,74.0,51.0,0.0,367.0,121.0,121.0,355.0,58.0,54.0,53.0,56.0,116.0
st-filteredstatistics.csv,46.0,0.0,490.0,2.0,0.0,1179.0,1.0,4.0,0.0,2.0,3.0,6.0,1.0,5.0,0.0,0.0,0.0,0.0,1.0
tweetsharp.csv,3.0,0.0,232.0,4.0,0.0,1474.0,0.0,15.0,0.0,4.0,3.0,4.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0
unladen-swallow.csv,0.0,2.0,490.0,3.0,0.0,789.0,7.0,16.0,1.0,2.0,5.0,6.0,7.0,4.0,58.0,2.0,1.0,0.0,13.0
wishmaster.csv,1.0,1.0,490.0,54.0,205.0,360.0,68.0,0.0,1.0,3.0,12.0,2.0,5.0,11.0,0.0,54.0,0.0,0.0,116.0
