,xbrlapi.csv,vdsf.csv,codeblocks.csv,ldview.csv,red5.csv,bulmages.csv,ctrlr.csv,ipfire-wall.csv,t-2.csv,libmesh.csv,free-evolution.csv,xcf.csv,l2j.csv,jruby.csv,tencompetence.csv,fulguro.csv,gisgraphy.csv
bulmages.csv,81.0,1261.0,0.0,1.0,71.0,0.0,79.0,1.0,9.0,0.0,1.0,0.0,0.0,144.0,0.0,89.0,0.0
codeblocks.csv,0.0,82.0,0.0,0.0,3.0,8.0,1.0,5.0,54.0,0.0,15.0,0.0,2.0,1.0,1.0,2.0,0.0
ctrlr.csv,0.0,3.0,0.0,3.0,0.0,0.0,0.0,54.0,7.0,1.0,0.0,2.0,4.0,1.0,0.0,1.0,0.0
free-evolution.csv,0.0,5.0,5.0,0.0,0.0,0.0,2.0,4.0,6.0,0.0,0.0,6.0,5.0,0.0,0.0,6.0,0.0
fulguro.csv,0.0,4.0,5.0,2.0,0.0,4.0,2.0,1.0,59.0,0.0,2.0,0.0,270.0,0.0,0.0,0.0,3.0
gisgraphy.csv,0.0,3.0,4.0,0.0,0.0,0.0,1.0,6.0,49.0,0.0,14.0,4.0,3.0,0.0,0.0,2.0,0.0
ipfire-wall.csv,0.0,9.0,0.0,0.0,1.0,8.0,3.0,0.0,47.0,1.0,3.0,1.0,7.0,0.0,0.0,0.0,1.0
jruby.csv,0.0,164.0,0.0,4.0,2.0,10.0,2.0,0.0,46.0,6.0,7.0,1.0,0.0,0.0,0.0,7.0,4.0
l2j.csv,1.0,254.0,0.0,3.0,3.0,1.0,3.0,1.0,17.0,3.0,3.0,0.0,0.0,0.0,0.0,13.0,0.0
ldview.csv,0.0,293.0,4.0,0.0,0.0,4.0,1.0,0.0,30.0,0.0,13.0,2.0,4.0,0.0,1.0,1.0,9.0
libmesh.csv,0.0,0.0,1.0,0.0,0.0,0.0,2.0,11.0,99.0,0.0,16.0,4.0,5.0,0.0,0.0,1.0,1.0
red5.csv,0.0,37.0,4.0,3.0,0.0,0.0,0.0,2.0,8.0,0.0,7.0,3.0,1.0,0.0,0.0,2.0,0.0
t-2.csv,0.0,5.0,5.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,15.0,4.0,5.0,0.0,0.0,2.0,1.0
tencompetence.csv,0.0,1261.0,0.0,57.0,0.0,2.0,3.0,1.0,56.0,0.0,139.0,3.0,6.0,0.0,0.0,0.0,1.0
vdsf.csv,0.0,0.0,5.0,0.0,0.0,0.0,2.0,8.0,85.0,0.0,16.0,4.0,5.0,0.0,0.0,2.0,1.0
xbrlapi.csv,0.0,5.0,4.0,0.0,0.0,4.0,1.0,5.0,88.0,0.0,12.0,4.0,10.0,0.0,0.0,1.0,3.0
xcf.csv,0.0,5.0,5.0,0.0,0.0,4.0,2.0,7.0,4.0,1.0,15.0,0.0,2.0,0.0,0.0,1.0,0.0
