,recall,precision,pf,wins
atomsite.csv,0.835,0.61,0.8,7
betoffice.csv,0.74,0.5800000000000001,0.835,2
bionote.csv,0.28,0.75,0.17,14
bnetd.csv,0.81,0.62,0.735,8
elvishrayrenderer.csv,0.52,0.79,0.235,15
emisview.csv,0.305,0.5,0.15000000000000002,12
hazelcast.csv,0.7649999999999999,0.635,0.62,11
jitterbit.csv,0.685,0.64,0.63,9
jppf-project.csv,0.595,0.53,0.765,1
l2j.csv,0.605,0.635,0.45999999999999996,13
megasquirtavr.csv,0.865,0.575,0.87,4
stajistics.csv,0.72,0.5549999999999999,0.72,6
trackit.csv,0.11499999999999999,0.30000000000000004,0.29000000000000004,0
wxlua.csv,0.49,0.55,0.61,3
x4x.csv,0.79,0.595,0.815,5
xharbour.csv,0.735,0.605,0.5900000000000001,10
