,paintown.csv,triplea.csv,fbmanager.csv,freenet.csv,onotoa.csv,botsnscouts.csv,google-caja.csv,myfaces.csv,k3b.csv,itext.csv,powerfolder.csv,fido.csv,megameknet.csv,fityk.csv,fleet-simulator.csv,hibernate.csv,geogebra.csv,duplicati.csv,xamj.csv
botsnscouts.csv,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,14.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
fbmanager.csv,6.0,0.0,0.0,0.0,2.0,0.0,0.0,19.0,1.0,0.0,19.0,30.0,1.0,1.0,0.0,0.0,0.0,0.0,32.0
fido.csv,140.0,52.0,64.0,287.0,89.0,53.0,104.0,350.0,81.0,63.0,125.0,0.0,306.0,65.0,61.0,561.0,395.0,58.0,338.0
fityk.csv,0.0,1.0,3.0,2.0,0.0,2.0,0.0,17.0,0.0,2.0,33.0,106.0,17.0,0.0,0.0,6.0,4.0,0.0,0.0
fleet-simulator.csv,4.0,0.0,1.0,0.0,0.0,4.0,0.0,8.0,0.0,7.0,69.0,75.0,10.0,0.0,0.0,2.0,7.0,0.0,11.0
freenet.csv,2.0,0.0,1.0,0.0,0.0,3.0,4.0,22.0,0.0,5.0,57.0,40.0,2.0,0.0,6.0,6.0,3.0,0.0,0.0
geogebra.csv,2.0,2.0,1.0,2.0,0.0,0.0,1.0,18.0,3.0,9.0,81.0,17.0,8.0,0.0,0.0,13.0,0.0,0.0,0.0
google-caja.csv,0.0,0.0,1.0,1.0,0.0,0.0,0.0,68.0,0.0,3.0,76.0,9.0,13.0,2.0,0.0,7.0,0.0,0.0,24.0
hibernate.csv,4.0,2.0,4.0,2.0,0.0,1.0,0.0,36.0,0.0,8.0,42.0,106.0,1.0,1.0,0.0,0.0,7.0,0.0,10.0
itext.csv,5.0,0.0,1.0,1.0,2.0,2.0,0.0,23.0,1.0,0.0,26.0,106.0,7.0,1.0,0.0,13.0,4.0,0.0,2.0
k3b.csv,7.0,0.0,3.0,0.0,0.0,7.0,0.0,0.0,0.0,10.0,17.0,106.0,8.0,1.0,0.0,18.0,27.0,0.0,0.0
megameknet.csv,6.0,1.0,2.0,1.0,0.0,2.0,0.0,9.0,0.0,7.0,38.0,106.0,0.0,1.0,2.0,21.0,6.0,0.0,0.0
myfaces.csv,3.0,2.0,1.0,2.0,0.0,6.0,1.0,0.0,0.0,10.0,108.0,22.0,5.0,0.0,2.0,13.0,9.0,0.0,0.0
onotoa.csv,2.0,1.0,1.0,2.0,0.0,7.0,0.0,38.0,0.0,0.0,65.0,18.0,5.0,0.0,2.0,12.0,9.0,0.0,32.0
paintown.csv,0.0,0.0,2.0,1.0,0.0,6.0,0.0,6.0,3.0,8.0,49.0,23.0,24.0,0.0,1.0,14.0,1.0,0.0,1.0
powerfolder.csv,0.0,52.0,64.0,0.0,89.0,1.0,104.0,1.0,0.0,63.0,0.0,106.0,2.0,65.0,61.0,0.0,1.0,0.0,1.0
triplea.csv,1.0,0.0,2.0,0.0,0.0,1.0,0.0,4.0,0.0,0.0,26.0,44.0,4.0,0.0,0.0,2.0,11.0,0.0,1.0
xamj.csv,1.0,0.0,4.0,5.0,0.0,4.0,4.0,0.0,0.0,7.0,40.0,16.0,3.0,0.0,0.0,10.0,1.0,1.0,0.0
