,recall,precision,pf,wins
ambulant.csv,0.55,0.34,0.61,2
arm-webradio.csv,0.46,0.41,0.42,8
codepurge.csv,0.42,0.35,0.32,7
fw4spl.csv,0.4,0.46,0.31,15
glas.csv,0.57,0.41,0.38,13
grisbi.csv,0.87,0.35,0.83,3
gwanted.csv,0.39,0.41,0.21,14
lcfizvtop.csv,0.62,0.36,0.35,11
ldview.csv,0.75,0.38,0.74,5
libmesh.csv,0.19,0.27,0.4,0
mediaportal.csv,0.09,0.57,0.06,16
olex2.csv,0.29,0.29,0.13,6
oppna-program-hsatools.csv,0.49,0.28,0.43,4
qlc.csv,0.38,0.42,0.27,12
somap.csv,0.9,0.35,0.91,1
wxcode.csv,0.24,0.33,0.1,9
xcf.csv,0.71,0.39,0.51,10
