,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,cortex-vfx.csv,wikipediardware.csv
cortex-vfx.csv,0.46,0.32,0.38,0.44,0.46,0.51,0.22,0.89,0.33
empserver.csv,0.37,0.2,0.54,0.4,0.93,0.48,0.67,0.58,0.59
enlightenment.csv,0.59,0.56,0.46,0.97,0.6,0.64,0.56,0.58,0.62
ildjit.csv,0.22,0.92,0.1,0.04,0.44,0.1,0.01,0.04,0.0
jfreereport.csv,0.42,0.55,0.9,0.5,0.39,0.39,0.5,0.33,0.47
lufa-lib.csv,0.55,0.31,0.57,0.58,0.2,0.58,0.97,0.46,0.4
pcsx2.csv,0.36,0.56,0.62,0.64,0.54,0.97,0.6,0.46,0.45
psycle.csv,0.96,0.31,0.53,0.63,0.59,0.68,0.46,0.65,0.59
wikipediardware.csv,0.63,0.72,0.3,0.61,0.35,0.59,0.48,0.05,0.97
