,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,cortex-vfx.csv,wikipediardware.csv
cortex-vfx.csv,0.73,0.66,0.86,0.68,0.6,0.65,0.82,0.91,0.93
empserver.csv,0.68,0.76,0.57,0.68,0.55,0.6,0.63,0.51,0.54
enlightenment.csv,0.5,0.43,0.41,0.54,0.39,0.42,0.56,0.41,0.47
ildjit.csv,0.98,0.93,0.99,0.95,0.94,0.94,0.8,0.98,0.0
jfreereport.csv,0.74,0.75,0.99,0.7,0.72,0.7,0.85,0.99,0.58
lufa-lib.csv,0.62,0.53,0.67,0.55,0.77,0.53,0.75,0.61,0.84
pcsx2.csv,0.75,0.44,0.54,0.48,0.53,0.49,0.55,0.72,0.53
psycle.csv,0.49,0.45,0.42,0.43,0.36,0.44,0.51,0.51,0.41
wikipediardware.csv,0.44,0.38,0.42,0.45,0.4,0.41,0.45,0.42,0.45
