,psycle.csv,ildjit.csv,jfreereport.csv,enlightenment.csv,empserver.csv,pcsx2.csv,lufa-lib.csv,cortex-vfx.csv,wikipediardware.csv
cortex-vfx.csv,0.63,0.34,0.15,0.33,0.3,0.6,0.19,0.0,0.21
empserver.csv,0.16,0.41,0.47,0.36,0.0,0.38,0.38,0.54,0.21
enlightenment.csv,0.36,0.71,0.84,0.03,0.67,0.42,0.75,0.68,0.5
ildjit.csv,0.35,0.01,0.12,0.05,0.12,0.03,0.02,0.14,0.07
jfreereport.csv,0.68,0.45,0.0,0.43,0.36,0.69,0.38,0.21,0.71
lufa-lib.csv,0.6,0.51,0.44,0.62,0.21,0.61,0.01,0.28,0.36
pcsx2.csv,0.03,0.7,0.36,0.59,0.58,0.02,0.75,0.38,0.71
psycle.csv,0.02,0.46,0.79,0.45,0.61,0.58,0.69,0.45,0.36
wikipediardware.csv,0.3,0.62,0.92,0.67,0.88,0.65,0.6,0.99,0.14
