,selenium.csv,jnode.csv,mcmc-jags.csv,freebios.csv,miranda-icq.csv,quarkplusplus.csv,metacosm.csv
freebios.csv,0.0,74.0,7.0,0.0,4.0,3.0,1.0
jnode.csv,0.0,15.0,56.0,1.0,2.0,2.0,0.0
mcmc-jags.csv,3.0,1.0,0.0,3.0,2.0,2.0,3.0
metacosm.csv,0.0,0.0,0.0,0.0,0.0,1.0,0.0
miranda-icq.csv,0.0,46.0,0.0,1.0,2.0,2.0,3.0
quarkplusplus.csv,0.0,0.0,0.0,0.0,2.0,1.0,4.0
selenium.csv,1.0,16.0,1.0,4.0,1.0,0.0,1.0
