,selenium.csv,jnode.csv,mcmc-jags.csv,freebios.csv,miranda-icq.csv,quarkplusplus.csv,metacosm.csv
freebios.csv,0.49,0.02,0.17,0.75,0.25,0.4,0.6
jnode.csv,0.5,0.14,0.0,0.75,0.57,0.33,1.0
mcmc-jags.csv,0.54,0.04,0.7,0.46,0.26,0.48,0.51
metacosm.csv,0.64,0.05,0.64,0.54,0.33,0.58,0.74
miranda-icq.csv,0.58,0.05,0.34,0.48,0.45,0.55,0.59
quarkplusplus.csv,0.54,0.03,0.6,0.5,0.44,0.48,0.55
selenium.csv,0.68,0.05,0.58,0.45,0.29,0.6,0.54
