,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,0.0,0.35,0.06,0.11,0.25,0.62,0.29,0.2
apolloplayer.csv,0.46,0.0,0.16,0.08,0.5,0.26,0.14,0.2
k3d.csv,0.22,0.05,0.03,0.11,0.38,0.01,0.06,0.13
keyczar.csv,0.62,0.49,0.21,0.65,0.62,0.69,0.54,0.07
kowari.csv,0.08,0.01,0.04,0.03,0.38,0.21,0.0,0.0
redshell.csv,0.73,0.41,0.67,0.97,0.12,0.92,0.59,0.53
rtb-team.csv,0.29,0.38,0.28,0.0,0.62,0.29,0.51,0.13
