,agilitybook.csv,apolloplayer.csv,gotjava.csv,rtb-team.csv,redshell.csv,k3d.csv,kowari.csv,keyczar.csv
agilitybook.csv,0.96,0.24,0.06,0.0,0.56,0.23,0.18,0.43
apolloplayer.csv,0.2,0.93,0.0,0.0,0.56,0.1,0.11,0.52
k3d.csv,0.18,0.13,0.0,0.59,0.23,0.93,0.0,0.46
keyczar.csv,0.28,0.36,0.02,0.47,0.72,0.24,0.15,0.98
kowari.csv,0.27,0.28,0.0,0.0,0.41,0.09,1.0,0.15
redshell.csv,0.26,0.4,0.01,0.43,1.0,0.26,0.2,0.49
rtb-team.csv,0.27,0.41,0.01,0.93,0.51,0.28,0.19,0.57
