,awemud.csv,go.csv,kwave.csv,lsb.csv,dvd-create.csv,bullet.csv,qcad2.csv,gbif-indexingtoolkit.csv,qtwin.csv,mpgravity.csv,customwars.csv,amygdala.csv,acdk.csv,roller.csv,xinity.csv,gss.csv,linux-ntfs.csv,growl-for-windows.csv,nativeclient.csv,libarchive.csv
acdk.csv,1.0,4.0,0.0,0.0,0.0,0.0,1.0,5.0,173.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0
amygdala.csv,1.0,0.0,4.0,0.0,0.0,1.0,3.0,2.0,455.0,9.0,3.0,0.0,18.0,0.0,2.0,2.0,0.0,1.0,0.0,0.0
awemud.csv,0.0,1.0,0.0,3.0,0.0,2.0,18.0,1.0,564.0,1.0,6.0,3.0,4.0,3.0,1.0,3.0,0.0,0.0,0.0,4.0
bullet.csv,1.0,2.0,4.0,6.0,0.0,0.0,10.0,1.0,1126.0,2.0,14.0,9.0,24.0,5.0,0.0,0.0,1.0,0.0,1.0,5.0
customwars.csv,1.0,0.0,1.0,0.0,0.0,1.0,1.0,5.0,70.0,0.0,0.0,2.0,0.0,0.0,3.0,3.0,0.0,0.0,4.0,0.0
dvd-create.csv,1.0,2.0,0.0,0.0,0.0,0.0,12.0,4.0,1229.0,7.0,19.0,1.0,31.0,0.0,0.0,1.0,0.0,2.0,0.0,6.0
gbif-indexingtoolkit.csv,1.0,3.0,4.0,1.0,0.0,0.0,3.0,0.0,199.0,52.0,9.0,3.0,15.0,1.0,1.0,1.0,0.0,0.0,1.0,7.0
go.csv,1.0,0.0,3.0,50.0,0.0,0.0,2.0,9.0,1140.0,3.0,6.0,4.0,23.0,0.0,1.0,0.0,0.0,0.0,1.0,4.0
growl-for-windows.csv,2.0,1.0,11.0,1.0,0.0,4.0,10.0,5.0,437.0,0.0,7.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,5.0
gss.csv,1.0,3.0,0.0,1.0,0.0,2.0,12.0,3.0,1827.0,2.0,6.0,1.0,3.0,4.0,1.0,0.0,0.0,4.0,1.0,6.0
kwave.csv,1.0,2.0,0.0,0.0,0.0,0.0,8.0,3.0,853.0,52.0,111.0,4.0,36.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0
libarchive.csv,0.0,0.0,2.0,5.0,0.0,0.0,3.0,8.0,480.0,2.0,6.0,5.0,27.0,0.0,1.0,4.0,5.0,0.0,0.0,0.0
linux-ntfs.csv,3.0,2.0,0.0,0.0,3.0,1.0,20.0,1.0,382.0,3.0,5.0,3.0,8.0,2.0,0.0,1.0,0.0,1.0,0.0,7.0
lsb.csv,0.0,1.0,0.0,0.0,0.0,1.0,3.0,2.0,410.0,0.0,1.0,2.0,23.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0
mpgravity.csv,1.0,2.0,13.0,1.0,0.0,1.0,4.0,7.0,1784.0,0.0,13.0,6.0,1.0,0.0,2.0,3.0,1.0,0.0,0.0,3.0
nativeclient.csv,1.0,1.0,4.0,3.0,0.0,1.0,6.0,5.0,381.0,1.0,13.0,0.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0
qcad2.csv,0.0,4.0,0.0,23.0,0.0,1.0,0.0,3.0,482.0,1.0,0.0,7.0,2.0,5.0,1.0,0.0,0.0,0.0,0.0,6.0
qtwin.csv,0.0,123.0,71.0,181.0,91.0,87.0,144.0,60.0,0.0,52.0,111.0,72.0,367.0,125.0,66.0,49.0,54.0,53.0,248.0,116.0
roller.csv,1.0,1.0,3.0,0.0,0.0,0.0,5.0,4.0,1566.0,2.0,0.0,2.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,2.0
xinity.csv,3.0,123.0,0.0,181.0,91.0,0.0,7.0,0.0,266.0,52.0,11.0,0.0,22.0,0.0,0.0,1.0,0.0,1.0,248.0,116.0
