,recall,precision,pf,pci_20,ifa,wins
ardour.csv,0.55,0.67,0.19,0.5,1.0,12
bl-toolkit.csv,0.75,0.43,0.86,0.45,3.0,1
bochs.csv,0.8,0.53,0.58,0.43,2.0,3
emeraldemu.csv,0.51,0.62,0.2,0.59,1.0,11
fbmanager.csv,0.0,0.0,0.0,0.0,107.0,0
modellus.csv,0.58,0.68,0.21,0.57,1.0,13
openmalaria.csv,0.8,0.58,0.47,0.36,1.0,6
pi-qmc.csv,0.69,0.52,0.53,0.44,3.0,2
plplot.csv,0.32,0.44,0.17,0.67,3.0,7
powerfolder.csv,0.59,0.6,0.18,0.52,1.0,10
psycle.csv,0.86,0.52,0.6,0.42,2.0,5
qgis.csv,0.61,0.56,0.34,0.57,1.0,8
sbml.csv,0.74,0.54,0.45,0.38,3.0,4
unimrcp.csv,0.58,0.64,0.25,0.5,1.0,9
wow-qrsk.csv,0.47,0.64,0.14,0.69,1.0,14
