,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.81,1.0,1.0,0.0,0.97,0.96
jahshaka.csv,0.19,0.2,0.59,0.0,0.44,0.67
jam-daq.csv,0.37,0.04,0.15,0.0,0.13,0.26
jatlas.csv,0.77,0.49,0.8,0.33,0.13,0.61
jedit.csv,0.21,0.61,0.5,1.0,0.92,0.98
open-media-library.csv,0.71,0.16,0.28,1.0,0.4,0.61
