,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.49,0.18,0.47,1.0,0.08,0.46
jahshaka.csv,0.69,0.47,0.36,1.0,0.1,0.45
jam-daq.csv,0.56,0.33,0.53,1.0,0.2,0.68
jatlas.csv,0.49,0.2,0.41,0.98,0.38,0.51
jedit.csv,0.75,0.19,0.51,0.97,0.07,0.45
open-media-library.csv,0.49,0.38,0.68,0.96,0.17,0.53
