,jedit.csv,jahshaka.csv,open-media-library.csv,benojt.csv,jatlas.csv,jam-daq.csv
benojt.csv,0.65,0.31,0.63,0.99,0.14,0.63
jahshaka.csv,0.58,0.6,0.37,0.52,0.17,0.53
jam-daq.csv,0.56,0.14,0.29,0.56,0.27,0.67
jatlas.csv,0.64,0.29,0.5,0.73,0.56,0.62
jedit.csv,0.76,0.29,0.55,0.98,0.12,0.61
open-media-library.csv,0.61,0.42,0.68,0.83,0.29,0.64
