,exordium.csv,mptvseries.csv,toped.csv,qtractor.csv,flexpay.csv,openmsx.csv,synergyspace.csv,elateportal.csv,tango-cs.csv
elateportal.csv,0.21,0.63,0.61,0.54,0.42,0.82,0.54,1.0,0.29
exordium.csv,1.0,0.21,0.41,0.29,0.58,0.15,0.58,0.14,0.51
flexpay.csv,0.37,0.58,0.22,0.61,0.9,0.72,0.15,0.95,0.27
mptvseries.csv,0.63,0.95,0.51,0.54,0.47,0.11,0.23,0.0,0.31
openmsx.csv,0.74,0.74,0.67,0.36,0.3,0.91,0.5,0.5,0.62
qtractor.csv,0.63,0.58,0.76,1.0,0.55,0.43,0.27,0.11,0.49
synergyspace.csv,0.16,0.0,0.12,0.04,0.22,0.03,0.92,0.0,0.16
tango-cs.csv,0.32,0.0,0.39,0.18,0.4,0.2,0.5,0.05,0.91
toped.csv,0.84,0.68,1.0,0.64,0.61,0.66,0.73,0.82,0.42
