,exordium.csv,mptvseries.csv,toped.csv,qtractor.csv,flexpay.csv,openmsx.csv,synergyspace.csv,elateportal.csv,tango-cs.csv
elateportal.csv,0.16,0.4,0.7,0.5,0.23,0.52,0.3,1.0,0.34
exordium.csv,1.0,0.32,0.56,0.41,0.29,0.24,0.3,0.23,0.43
flexpay.csv,0.24,0.45,0.32,0.54,0.94,0.51,0.14,0.91,0.36
mptvseries.csv,0.56,0.97,0.65,0.58,0.37,0.18,0.24,0.0,0.36
openmsx.csv,0.41,0.55,0.76,0.38,0.18,0.95,0.27,0.63,0.49
qtractor.csv,0.53,0.59,0.85,1.0,0.31,0.4,0.19,0.2,0.45
synergyspace.csv,0.18,0.0,0.21,0.07,0.24,0.06,0.96,0.0,0.25
tango-cs.csv,0.34,0.0,0.55,0.28,0.29,0.26,0.34,0.08,0.95
toped.csv,0.37,0.55,1.0,0.62,0.29,0.51,0.39,0.89,0.39
