,gotjava.csv,empserver.csv,ctrlr.csv,anaxagora.csv,gmerlin.csv,ffigo.csv,skia.csv,zemljanka.csv,wikipediardware.csv
anaxagora.csv,0.46,0.36,0.55,0.67,0.4,0.42,0.45,0.48,0.5
ctrlr.csv,0.91,0.9,0.79,0.63,0.96,0.95,0.91,0.98,0.69
empserver.csv,0.35,0.53,0.5,0.51,0.34,0.37,0.46,0.59,0.67
ffigo.csv,0.85,0.5,0.8,0.95,0.55,0.4,0.54,0.0,0.0
gmerlin.csv,0.36,0.37,0.44,0.34,0.41,0.0,0.37,0.0,0.41
skia.csv,0.42,0.46,0.67,0.48,0.62,0.54,0.46,0.48,0.5
wikipediardware.csv,0.34,0.4,0.49,0.4,0.35,0.37,0.35,0.4,0.48
zemljanka.csv,0.36,0.4,0.54,0.41,0.41,0.46,0.38,0.47,0.47
