,gotjava.csv,empserver.csv,ctrlr.csv,anaxagora.csv,gmerlin.csv,ffigo.csv,skia.csv,zemljanka.csv,wikipediardware.csv
anaxagora.csv,0.65,0.81,0.85,0.42,0.63,0.59,0.57,0.58,0.53
ctrlr.csv,1.03,0.68,0.33,0.97,0.95,0.93,0.93,0.84,0.73
empserver.csv,1.39,0.45,0.97,0.89,0.79,0.67,0.59,0.77,0.71
ffigo.csv,1.01,0.97,0.95,0.92,0.81,0.37,0.54,1.0,1.0
gmerlin.csv,1.22,0.7,0.94,0.81,0.46,1.0,0.89,1.0,0.93
skia.csv,0.61,0.69,0.9,0.56,0.65,0.75,0.4,0.68,0.95
wikipediardware.csv,0.98,0.97,0.88,0.77,0.78,0.8,0.85,0.59,0.32
zemljanka.csv,0.95,0.92,0.75,0.9,0.76,0.88,0.73,0.19,0.67
