,recall,precision,pf,pci_20,ifa,wins
alpine.csv,0.595,0.455,0.395,0.56,1.5,12
badtrinity-zero.csv,0.595,0.435,0.375,0.41000000000000003,2.0,2
boost.csv,0.585,0.535,0.35,0.515,1.0,14
critterding.csv,0.825,0.4,0.835,0.44,1.0,3
enzo.csv,0.8,0.42,0.6699999999999999,0.38,2.5,0
etics.csv,0.45,0.655,0.17,0.59,1.0,19
fmri-dmt.csv,0.555,0.345,0.67,0.695,1.5,4
genecys.csv,0.8200000000000001,0.405,0.78,0.48,1.0,6
gusanos.csv,0.7,0.435,0.475,0.445,1.0,9
kftpgrabber.csv,0.22999999999999998,0.585,0.10500000000000001,0.67,1.0,15
kvs.csv,0.325,0.46499999999999997,0.25,0.59,1.5,8
mcore3d.csv,0.515,0.46499999999999997,0.345,0.46499999999999997,1.5,7
modplug.csv,0.925,0.41000000000000003,0.835,0.43,1.0,5
monetdb.csv,0.345,0.515,0.215,0.64,1.5,13
ogrehg.csv,0.63,0.6,0.305,0.49,0.5,17
passwordsafe.csv,0.655,0.5249999999999999,0.42500000000000004,0.515,2.0,11
projecteqemu.csv,0.45499999999999996,0.655,0.21000000000000002,0.555,1.0,18
quarkplayer.csv,0.29000000000000004,0.36,0.295,0.83,3.0,1
reactos-mirror.csv,0.685,0.505,0.485,0.455,1.5,10
xbplayer.csv,0.425,0.6,0.235,0.52,0.5,16
