,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,0.38,0.44,0.32,0.3,0.89,0.47,0.14,1.0,0.36
bibletime.csv,0.54,0.82,0.17,0.75,0.11,0.53,0.5,1.0,1.0
flexpay.csv,0.28,0.26,0.54,0.93,0.63,0.62,0.6,0.0,0.29
lufa-lib.csv,0.48,0.38,0.46,0.44,0.47,0.47,0.98,0.0,0.36
nullc.csv,1.0,0.3,0.96,0.51,0.97,0.96,0.84,1.0,0.83
pgui.csv,0.36,0.46,0.28,0.3,0.37,0.94,0.62,0.0,0.48
superwaba.csv,0.68,0.98,0.16,0.58,0.16,0.45,0.06,0.33,0.53
sylpheed-claws.csv,0.46,0.66,0.96,0.53,0.66,0.45,0.56,0.33,0.38
xqilla.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
