,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,0.55,0.16,0.17,0.24,0.0,0.3,0.17,0.23,0.14
bibletime.csv,0.18,0.49,0.18,0.76,0.08,0.26,0.24,0.79,0.21
flexpay.csv,0.64,0.04,0.38,0.0,0.61,0.63,0.63,0.03,0.36
lufa-lib.csv,0.36,0.39,0.41,0.49,0.31,0.3,0.01,0.18,0.21
nullc.csv,0.0,0.26,0.78,0.47,0.92,0.93,0.89,1.0,0.93
pgui.csv,0.36,0.43,0.5,0.25,0.46,0.0,0.46,0.21,0.5
superwaba.csv,0.55,0.02,0.15,0.56,0.11,0.2,0.09,0.4,0.43
sylpheed-claws.csv,0.09,0.37,0.0,0.42,0.46,0.3,0.54,0.44,0.21
xqilla.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
