,nullc.csv,superwaba.csv,sylpheed-claws.csv,flexpay.csv,bacnet.csv,pgui.csv,lufa-lib.csv,xqilla.csv,bibletime.csv
bacnet.csv,0.51,0.51,0.43,0.25,0.94,0.42,0.2,0.18,0.52
bibletime.csv,0.68,0.6,0.25,0.28,0.17,0.48,0.54,0.06,0.98
flexpay.csv,0.39,0.39,0.55,0.96,0.45,0.38,0.49,0.0,0.42
lufa-lib.csv,0.62,0.36,0.48,0.23,0.46,0.42,0.98,0.0,0.52
nullc.csv,1.0,0.34,0.68,0.27,0.52,0.44,0.55,0.05,0.82
pgui.csv,0.5,0.41,0.31,0.24,0.33,0.97,0.55,0.0,0.61
superwaba.csv,0.76,0.97,0.24,0.28,0.23,0.45,0.11,0.04,0.65
sylpheed-claws.csv,0.62,0.56,0.98,0.3,0.52,0.4,0.49,0.04,0.53
xqilla.csv,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
