abstractadonet,Abstract.Data.Configuration.AbstractFactoryConfigHandler,0,0
abstractadonet,AbstractData.Core.Configuration.Handlers.AbstractConnectionFactoryCSH,0,0
abstractadonet,AbstractData.Core.Configuration.Handlers.AbstractDataAdapterFactoryCSH,0,0
abstractadonet,AbstractData.Core.Configuration.Handlers.AbstractFactoriesCSH,0,0
abstractadonet,AbstractData.Core.Configuration.Handlers.ConnectionFactoriesCSH,1,1
abstractadonet,AbstractData.Core.Configuration.Handlers.DataAdapterFactoriesCSH,1,1
abstractadonet,AbstractData.Core.Configuration.Handlers.MssqlConnectionFactoryCSH,0,0
abstractadonet,AbstractData.Core.Configuration.Handlers.OleDbConnectionFactoryCSH,0.5,0.5
abstractadonet,AbstractData.Core.Configuration.Handlers.OleDbDataAdapterFactoryCSH,1,1
abstractadonet,AbstractData.Core.ConnectionFactories,0.666667,1
abstractadonet,AbstractData.Core.DataAdapterFactories,0.666667,1
abstractadonet,AbstractData.Core.Factory.AbstractConnectionFactory,0,0
abstractadonet,AbstractData.Core.Factory.MssqlConnectionFactory,0.5,0
abstractadonet,AbstractData.Core.Factory.OleDbConnectionFactory,0.5,0
abstractadonet,AbstractData.Core.IDbConnectionFactory,1,0
abstractadonet,AbstractData.Core.Util.FactoriesHelper,0.4,1
abstractadonet,AbstractData.Core.Util.Message,0,1
abstractadonet,AbstractData.Core.Wrappers.AbstractCommandWrapper,0.888889,0
abstractadonet,AbstractData.Core.Wrappers.AbstractConnectionWrapper,0.833333,0
abstractadonet,AbstractData.Core.Wrappers.AbstractDataAdapterWrapper,0.777778,0
abstractadonet,AbstractData.Core.Wrappers.DataReaderWrapper,0.833333,0
abstractadonet,Abstract.Data.DbConnectionFactories,0.4,0.6
abstractadonet,Abstract.Data.Factory.AbstractConnectionFactory,0,0
abstractadonet,Abstract.Data.Factory.OleDbConnectionFactory,0.5,0
abstractadonet,Abstract.Data.Factory.SqlConnectionFactory,0,0
abstractadonet,Abstract.Data.IDbConnectionFactory,1,0
abstractadonet,Abstract.Data.Internal.AbstractCommandWrapper,0.777778,0
abstractadonet,Abstract.Data.Internal.AbstractConnectionWrapper,0.666667,0
abstractadonet,Abstract.Data.Internal.DataReaderWrapper,0.833333,0
abstractadonet,Abstract.Data.Internal.Message,0,1
abstractadonet,Abstract.Data.Mock.MockCommand,0.465116,0
abstractadonet,Abstract.Data.Mock.MockConnection,0.416667,0
abstractadonet,Abstract.Data.Mock.MockConnectionFactory,0,0
abstractadonet,Abstract.Data.Mock.MockParameter,0.53125,0
abstractadonet,Abstract.Data.Mock.MockReader,0.384615,0
abstractadonet,Abstract.Data.Mock.MockTransaction,0.444444,0
abstractadonet,Abstract.Data.Tests.AllTests,1,1
