,selenium.csv,cities3d.csv,levent.csv,xemeiah.csv,bwapi.csv,img-browse-sort.csv,somap.csv,pnotepad.csv
bwapi.csv,0.49,0.34,0.46,0.55,0.64,0.29,0.34,0.38
cities3d.csv,0.88,0.58,0.0,0.67,0.67,0.89,0.59,0.64
img-browse-sort.csv,0.49,0.48,0.62,0.53,0.73,0.6,0.34,0.48
levent.csv,0.41,0.44,0.43,0.53,0.48,0.52,0.36,0.47
pnotepad.csv,0.41,0.42,0.43,0.45,0.59,0.32,0.37,0.42
selenium.csv,0.42,0.37,0.41,0.43,0.45,0.47,0.33,0.48
somap.csv,0.44,0.34,0.46,0.41,0.5,0.34,0.38,0.4
xemeiah.csv,0.42,0.5,0.45,0.53,0.46,0.31,0.34,0.48
