,baadengine.csv,avifile.csv,werx.csv,plog4u.csv,pokeglobal.csv,jgameai.csv,zealos.csv,gogoego.csv,jhotdraw.csv,patterntesting.csv,httpcontentparser.csv,jaxlib.csv,bibedt.csv,unflobtactical.csv,snakeyaml.csv,impala.csv,cascading.csv,gnome-jabber.csv,chaosrts.csv,exl.csv
avifile.csv,0.0,0.0,0.0,101.0,4.0,0.0,97.0,5.0,0.0,8.0,6.0,49.0,0.0,0.0,205.0,8.0,0.0,96.0,2.0,1.0
baadengine.csv,0.0,2.0,0.0,47.0,2.0,0.0,11.0,20.0,0.0,5.0,41.0,24.0,6.0,1.0,21.0,7.0,0.0,3.0,2.0,0.0
bibedt.csv,0.0,69.0,0.0,101.0,0.0,1.0,1.0,5.0,12.0,0.0,3.0,49.0,0.0,0.0,6.0,16.0,1.0,0.0,0.0,0.0
cascading.csv,0.0,19.0,0.0,18.0,0.0,3.0,0.0,15.0,2.0,1.0,2.0,10.0,4.0,5.0,16.0,18.0,0.0,0.0,1.0,0.0
chaosrts.csv,1.0,3.0,0.0,37.0,0.0,2.0,11.0,9.0,2.0,4.0,6.0,21.0,2.0,0.0,48.0,7.0,0.0,3.0,0.0,0.0
exl.csv,0.0,0.0,0.0,41.0,0.0,0.0,4.0,13.0,4.0,0.0,12.0,14.0,2.0,2.0,12.0,6.0,1.0,0.0,2.0,0.0
gnome-jabber.csv,3.0,31.0,0.0,56.0,0.0,0.0,11.0,8.0,0.0,8.0,3.0,16.0,2.0,2.0,33.0,3.0,0.0,2.0,2.0,3.0
gogoego.csv,1.0,69.0,0.0,101.0,3.0,0.0,7.0,0.0,4.0,0.0,15.0,1.0,50.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0
httpcontentparser.csv,6.0,69.0,0.0,101.0,4.0,0.0,1.0,9.0,0.0,76.0,0.0,49.0,5.0,0.0,15.0,12.0,0.0,3.0,0.0,2.0
impala.csv,1.0,2.0,0.0,101.0,4.0,0.0,1.0,2.0,4.0,2.0,19.0,49.0,2.0,0.0,2.0,0.0,149.0,3.0,0.0,0.0
jaxlib.csv,0.0,69.0,0.0,101.0,1.0,0.0,0.0,5.0,339.0,0.0,3.0,0.0,50.0,0.0,205.0,207.0,1.0,0.0,0.0,0.0
jgameai.csv,0.0,0.0,0.0,101.0,2.0,0.0,7.0,4.0,6.0,8.0,6.0,7.0,2.0,0.0,41.0,4.0,0.0,3.0,2.0,0.0
jhotdraw.csv,1.0,69.0,0.0,101.0,4.0,0.0,2.0,1.0,0.0,1.0,3.0,49.0,4.0,0.0,4.0,10.0,1.0,3.0,0.0,0.0
patterntesting.csv,0.0,1.0,0.0,37.0,0.0,9.0,3.0,0.0,4.0,0.0,3.0,13.0,0.0,0.0,28.0,1.0,0.0,0.0,1.0,1.0
pokeglobal.csv,1.0,69.0,0.0,26.0,0.0,1.0,2.0,9.0,0.0,3.0,37.0,21.0,7.0,3.0,40.0,2.0,1.0,0.0,0.0,0.0
snakeyaml.csv,0.0,2.0,0.0,101.0,5.0,0.0,5.0,7.0,2.0,0.0,2.0,9.0,50.0,0.0,0.0,30.0,0.0,3.0,0.0,0.0
unflobtactical.csv,0.0,2.0,0.0,101.0,4.0,0.0,0.0,6.0,0.0,3.0,4.0,11.0,5.0,0.0,6.0,1.0,0.0,3.0,1.0,5.0
werx.csv,1.0,3.0,0.0,83.0,4.0,0.0,11.0,5.0,0.0,8.0,6.0,25.0,2.0,0.0,70.0,8.0,0.0,3.0,2.0,0.0
zealos.csv,0.0,8.0,0.0,18.0,1.0,1.0,0.0,9.0,2.0,6.0,6.0,9.0,2.0,0.0,5.0,2.0,2.0,1.0,0.0,1.0
