,etics.csv,arianne.csv,linuxsh.csv,openmeetings.csv,scite-ru.csv,ifmo-game-1.csv,mvdsv.csv,plato.csv,flexpay.csv,vrjuggler.csv,projecteqemu.csv,uclmda.csv,jcl.csv,chrysalis.csv
arianne.csv,11.0,0.0,4.0,2.0,5.0,5.0,52.0,0.0,2.0,14.0,5.0,0.0,4.0,27.0
chrysalis.csv,0.0,2.0,1.0,2.0,5.0,83.0,68.0,0.0,1.0,1.0,0.0,168.0,2.0,0.0
etics.csv,0.0,3.0,2.0,9.0,4.0,4.0,12.0,0.0,9.0,3.0,0.0,2.0,25.0,1.0
flexpay.csv,0.0,0.0,3.0,28.0,1.0,83.0,68.0,0.0,0.0,12.0,0.0,168.0,6.0,7.0
ifmo-game-1.csv,54.0,0.0,65.0,12.0,10.0,0.0,68.0,0.0,2.0,0.0,0.0,168.0,4.0,12.0
jcl.csv,54.0,0.0,4.0,4.0,0.0,3.0,68.0,0.0,3.0,0.0,0.0,168.0,0.0,160.0
linuxsh.csv,0.0,1.0,0.0,16.0,8.0,1.0,68.0,0.0,3.0,12.0,0.0,0.0,2.0,3.0
mvdsv.csv,0.0,203.0,65.0,155.0,72.0,83.0,0.0,49.0,513.0,74.0,0.0,168.0,7.0,160.0
openmeetings.csv,0.0,0.0,8.0,0.0,1.0,5.0,12.0,0.0,8.0,1.0,1.0,0.0,5.0,4.0
plato.csv,0.0,0.0,4.0,24.0,13.0,4.0,7.0,0.0,1.0,2.0,0.0,2.0,7.0,38.0
projecteqemu.csv,4.0,0.0,12.0,3.0,8.0,2.0,14.0,0.0,10.0,0.0,0.0,1.0,2.0,20.0
scite-ru.csv,14.0,0.0,0.0,45.0,0.0,1.0,2.0,0.0,2.0,13.0,0.0,2.0,7.0,42.0
uclmda.csv,0.0,0.0,3.0,10.0,1.0,8.0,14.0,0.0,16.0,3.0,1.0,0.0,3.0,4.0
vrjuggler.csv,0.0,0.0,2.0,45.0,4.0,5.0,68.0,0.0,2.0,0.0,0.0,1.0,7.0,40.0
