,n2cms.csv,maidsafe-dht.csv,nug.csv,nassp.csv,oorexx.csv
maidsafe-dht.csv,0.0,0.0,4.0,0.0,1.0
n2cms.csv,0.0,0.0,0.0,6.0,1.0
nassp.csv,1.0,2.0,0.0,0.0,0.0
nug.csv,3.0,1.0,0.0,9.0,3.0
oorexx.csv,3.0,3.0,1.0,7.0,0.0
