,ns-3.csv,novembre.csv,open-beos.csv,cornerstone.csv,planeshift.csv,sbml.csv,frogatto.csv,ardour.csv
ardour.csv,0.69,0.33,0.6,0.53,0.85,0.82,0.88,0.74
cornerstone.csv,0.81,0.22,0.67,0.69,0.93,1.0,0.72,0.73
frogatto.csv,0.7,0.34,0.44,0.53,0.8,0.7,0.72,0.59
novembre.csv,0.71,0.52,0.46,0.55,0.87,0.75,0.8,0.84
ns-3.csv,0.77,0.29,0.44,0.67,0.77,0.68,0.57,0.58
open-beos.csv,0.76,0.32,0.61,0.55,0.81,0.86,0.7,0.66
planeshift.csv,0.73,0.3,0.44,0.53,0.87,0.81,0.5,0.57
sbml.csv,0.68,0.27,0.5,0.61,0.79,0.92,0.58,0.71
