,ns-3.csv,novembre.csv,open-beos.csv,cornerstone.csv,planeshift.csv,sbml.csv,frogatto.csv,ardour.csv
ardour.csv,93.5,94.5,393.5,96.5,98.5,98.5,94.5,97.5
cornerstone.csv,99.0,92.5,78.5,98.5,98.5,91.5,98.5,99.0
frogatto.csv,99.0,97.5,591.5,96.5,99.0,98.5,94.5,99.0
novembre.csv,99.0,97.5,196.5,96.5,98.5,98.5,94.5,99.0
ns-3.csv,99.0,97.5,196.0,98.5,99.0,98.5,98.5,99.0
open-beos.csv,98.5,97.5,381.0,186.0,196.0,95.5,98.5,99.0
planeshift.csv,99.0,97.5,196.5,98.5,99.0,98.5,98.5,99.0
sbml.csv,99.0,97.5,97.5,98.5,98.5,97.5,94.5,99.0
