,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,libtorrent.csv,xstore.csv
ikvm.csv,0.71,1.0,0.04,0.25,0.81,0.83,0.45
libtorrent.csv,0.68,0.42,0.06,0.5,0.73,1.0,0.54
mcmc-jags.csv,0.74,0.39,0.06,0.94,0.82,0.88,0.7
olap-navigator.csv,1.0,0.4,0.04,0.6,0.84,0.91,0.57
pidgin.csv,0.76,0.5,0.06,0.38,0.99,0.88,0.63
sepgsql.csv,0.73,0.0,1.0,1.0,0.86,1.0,0.0
xstore.csv,0.74,0.45,0.1,0.33,0.85,0.9,1.0
