,olap-navigator.csv,ikvm.csv,sepgsql.csv,mcmc-jags.csv,pidgin.csv,libtorrent.csv,xstore.csv
ikvm.csv,0.3,0.0,0.24,0.14,0.14,0.56,0.44
libtorrent.csv,0.78,0.87,0.73,0.21,0.77,0.0,0.8
mcmc-jags.csv,0.41,0.73,0.56,0.02,0.31,0.39,0.34
olap-navigator.csv,0.0,0.6,0.6,0.19,0.31,0.28,0.71
pidgin.csv,0.26,0.53,0.58,0.19,0.02,0.44,0.41
sepgsql.csv,0.22,0.0,0.0,0.0,0.02,0.0,0.0
xstore.csv,0.44,0.2,0.17,0.29,0.17,0.39,0.0
