,recall,precision,pf,wins
biopax.csv,0.82,0.49,0.67,4
chaosrts.csv,0.95,0.48,0.89,2
cortex-vfx.csv,0.23,0.62,0.15,13
fm-classic.csv,0.0,0.0,0.0,0
fritzing.csv,0.52,0.59,0.2,15
jlinalg.csv,1.0,0.47,1.0,1
loki-lib.csv,0.58,0.55,0.45,6
metacosm.csv,0.39,0.6,0.24,12
multitude.csv,0.59,0.62,0.31,14
ng4j.csv,0.39,0.73,0.17,16
phonon-vlc-mplayer.csv,0.6,0.57,0.41,9
playerstage.csv,0.45,0.53,0.28,7
qgis.csv,0.64,0.56,0.38,11
rsyslog.csv,0.7,0.55,0.46,8
rtrt-on-gpu.csv,0.22,0.44,0.3,3
superwaba.csv,0.58,0.6,0.4,10
unflobtactical.csv,0.4,0.51,0.31,5
