,rezilla.csv,webdriver.csv,minig.csv,ossbuild.csv,kmess.csv,rocrail.csv
kmess.csv,0.22,0.74,0.41,0.77,0.0,0.42
minig.csv,0.18,0.35,0.0,0.51,0.53,0.56
ossbuild.csv,0.48,0.11,0.39,0.02,0.53,0.51
rezilla.csv,0.0,0.96,0.8,0.92,0.8,0.82
rocrail.csv,0.02,0.11,0.05,0.07,0.07,0.0
webdriver.csv,0.0,0.02,0.29,0.05,0.25,0.14
