,sqlpower-library.csv,jlinalg.csv,array4j.csv,optalgtoolkit.csv,capcode.csv,freenet.csv,intact.csv,pustefix.csv,nassp.csv,fm-classic.csv,haphazard.csv,anaxagora.csv,ipfire-wall.csv,tart.csv,super-tux.csv,soar.csv,hannosset.csv,bzbyte.csv,ondex.csv,web-cat.csv
anaxagora.csv,0.79,1.0,0.97,0.67,0.7,0.85,0.94,1.0,1.0,0.88,0.93,0.1,1.0,1.0,0.97,0.97,1.01,0.95,0.83,0.71
array4j.csv,0.93,0.8,0.0,0.9,1.01,0.93,0.74,1.02,0.92,1.0,0.93,0.86,0.97,1.04,0.95,0.97,0.52,0.97,0.74,1.03
bzbyte.csv,0.95,0.51,0.81,0.9,0.79,0.74,0.95,0.97,0.89,0.9,0.9,0.72,0.97,0.95,0.63,0.91,0.93,0.0,0.9,0.87
capcode.csv,0.84,0.9,0.89,0.95,0.08,1.0,0.86,0.88,0.62,1.0,0.92,0.91,0.95,1.0,0.98,0.91,1.0,0.96,0.97,0.96
fm-classic.csv,1.0,0.98,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.92,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
freenet.csv,0.73,0.76,0.76,0.8,0.61,0.02,0.61,0.72,0.72,0.55,1.0,0.56,0.49,0.4,0.74,0.97,1.06,0.79,0.8,0.8
hannosset.csv,0.98,0.98,0.81,0.9,1.0,0.98,1.0,1.0,1.0,1.0,0.92,0.86,1.0,0.8,0.99,1.0,0.0,0.98,0.88,1.0
haphazard.csv,0.73,0.72,0.71,0.9,0.84,0.84,0.86,0.7,0.63,1.0,0.0,0.96,0.91,1.01,0.9,0.87,0.86,0.84,0.92,0.76
intact.csv,0.63,0.9,0.71,0.85,0.69,0.72,0.03,0.93,0.84,1.03,0.75,0.59,0.63,0.82,0.76,0.95,0.89,0.75,0.68,0.87
ipfire-wall.csv,0.7,0.5,0.71,0.72,0.66,0.68,0.75,0.78,0.78,0.73,0.71,0.66,0.06,0.64,0.64,0.83,0.69,0.68,0.69,0.81
jlinalg.csv,1.0,0.0,0.92,0.83,0.89,0.9,0.93,0.82,0.87,0.81,0.93,0.91,0.75,0.91,1.01,0.8,0.74,0.55,0.93,0.97
nassp.csv,0.77,0.63,0.62,0.8,0.7,0.69,0.84,0.87,0.0,0.68,1.09,0.68,0.67,0.81,0.92,0.93,0.87,0.75,0.56,0.74
ondex.csv,0.71,0.66,0.84,0.9,0.86,0.56,0.85,0.71,0.84,0.69,0.48,0.91,0.95,0.64,0.89,0.85,0.68,0.91,0.09,0.65
optalgtoolkit.csv,0.68,0.74,0.91,0.0,0.82,0.76,0.65,0.8,0.87,1.01,0.98,0.7,0.86,0.76,0.68,0.65,0.9,0.84,0.59,0.61
pustefix.csv,0.84,0.94,0.84,0.82,0.76,0.78,0.9,0.0,0.84,1.11,0.65,0.85,1.0,1.0,0.94,0.89,1.05,0.78,0.8,0.63
soar.csv,0.94,0.95,0.74,0.85,0.69,0.7,0.79,0.85,0.94,0.74,0.6,0.84,0.95,0.97,1.01,0.0,0.62,0.76,0.9,1.01
sqlpower-library.csv,0.0,0.61,0.72,0.68,0.8,0.72,0.52,0.65,0.44,0.91,0.69,0.7,0.9,0.7,0.75,0.78,0.8,0.61,0.7,0.56
super-tux.csv,0.69,0.62,0.62,0.93,0.7,0.62,0.74,0.54,1.0,0.79,0.75,0.63,1.0,1.0,0.01,0.94,0.97,0.67,0.72,0.78
tart.csv,0.98,0.94,1.0,0.95,1.01,0.95,0.9,1.0,1.0,0.67,0.92,0.86,0.95,0.0,0.96,0.82,1.0,0.94,0.88,0.95
web-cat.csv,0.87,0.99,0.87,0.74,0.86,0.69,0.65,0.81,0.68,1.02,1.01,0.69,0.77,0.74,0.82,0.85,0.93,0.97,0.77,0.0
