,arianne.csv,qgis.csv,phonon-vlc-mplayer.csv,arcallians.csv,mbse.csv,alsa.csv,multitude.csv,cortex-vfx.csv
alsa.csv,0.57,0.66,0.41,0.62,0.26,0.74,0.7,0.22
arcallians.csv,0.55,0.57,0.49,0.74,0.39,0.64,0.59,0.42
arianne.csv,0.72,0.49,0.29,0.52,0.25,0.63,0.52,0.2
cortex-vfx.csv,0.62,0.7,0.58,0.85,0.46,0.75,0.66,0.39
mbse.csv,0.43,0.52,0.15,0.49,0.46,0.71,0.67,0.21
multitude.csv,0.55,0.56,0.33,0.69,0.27,0.63,0.72,0.24
phonon-vlc-mplayer.csv,0.74,0.63,0.65,0.84,0.32,0.68,0.63,0.25
qgis.csv,0.55,0.7,0.36,0.66,1.0,1.0,0.55,0.24
