,lsb.csv,mcore3d.csv,yield.csv,maya-work-in-progress.csv,mscore.csv,hydrogen.csv,xemeiah.csv,virtuoso.csv,enzo.csv,xined.csv,lphant.csv,salasaga.csv,keyczar.csv,xtreemfs.csv,autowikibrowser.csv,rocrail.csv,natpad.csv
autowikibrowser.csv,0.16,0.68,0.74,0.54,0.65,0.27,0.65,0.25,0.88,0.21,0.58,0.3,0.83,0.87,1.0,0.35,0.45
enzo.csv,0.25,0.74,0.56,0.47,0.62,0.23,0.49,0.27,0.99,0.17,0.38,0.18,0.81,0.86,0.43,0.23,0.41
hydrogen.csv,1.0,0.75,0.59,0.22,0.7,1.0,0.89,0.35,0.91,0.3,0.8,0.33,0.75,0.91,0.69,0.59,0.64
keyczar.csv,0.32,0.73,0.56,0.51,0.64,0.21,0.48,0.27,0.91,0.21,0.41,0.19,0.98,0.77,0.49,0.21,0.47
lphant.csv,0.23,0.73,0.46,0.61,0.67,0.27,0.57,0.25,0.76,0.27,0.96,0.16,0.89,0.89,0.49,0.31,0.8
lsb.csv,1.0,0.73,0.59,0.57,0.71,0.24,0.49,0.26,0.93,0.27,0.48,0.23,0.83,0.83,0.51,0.32,0.43
maya-work-in-progress.csv,0.47,0.72,0.54,0.97,0.67,0.16,0.56,0.25,0.84,0.22,0.49,0.22,0.86,0.86,0.54,0.29,0.48
mcore3d.csv,0.1,1.0,0.52,0.47,0.75,0.22,0.56,0.19,0.94,0.2,0.45,0.15,0.81,0.85,0.52,0.38,0.59
mscore.csv,0.14,0.72,0.81,0.83,1.0,0.23,0.55,0.29,0.92,0.24,0.62,0.3,0.87,0.89,0.67,0.32,0.49
natpad.csv,0.28,0.74,0.41,0.5,0.69,0.16,0.64,0.2,0.7,0.33,0.5,0.26,0.73,0.76,0.67,0.36,1.0
rocrail.csv,1.0,0.85,0.9,1.0,0.91,0.69,0.8,0.55,1.0,0.4,0.83,0.3,1.0,1.0,0.76,1.0,0.68
salasaga.csv,0.25,0.65,0.41,0.41,0.55,0.14,0.44,0.27,0.77,0.21,0.32,1.0,0.77,0.82,0.44,0.18,0.31
virtuoso.csv,0.73,0.77,0.72,0.44,0.73,0.32,0.5,1.0,0.95,0.41,0.46,0.43,0.5,0.85,0.64,0.37,0.45
xemeiah.csv,0.27,0.64,0.73,0.88,0.74,0.39,0.98,0.28,0.91,0.24,0.85,0.18,0.73,0.86,0.65,0.37,0.47
xined.csv,0.32,0.65,0.56,0.67,0.65,0.16,0.67,0.38,1.0,1.0,0.71,0.62,0.0,0.75,0.62,0.14,0.48
xtreemfs.csv,1.0,0.79,0.62,1.0,0.75,0.33,0.59,0.34,0.93,0.22,0.42,0.3,1.0,1.0,0.55,0.42,0.65
yield.csv,0.21,0.73,0.98,0.56,0.67,0.19,0.56,0.28,0.79,0.18,0.47,0.25,0.79,0.87,0.53,0.33,0.5
