,zealos.csv,openintents.csv,atomsite.csv,bullet.csv,tktoolkit.csv,pokenetonline.csv
atomsite.csv,0.57,0.96,0.59,0.64,0.7,0.9
bullet.csv,1.0,0.87,0.41,0.69,0.52,0.47
openintents.csv,0.47,0.65,0.77,0.6,1.0,0.83
pokenetonline.csv,1.0,0.91,0.95,0.79,0.48,0.75
tktoolkit.csv,1.0,0.91,0.27,0.72,0.52,0.75
zealos.csv,0.7,0.0,0.14,0.24,0.48,0.25
