,sabbu.csv,vxl.csv,kdenlive.csv,zact.csv,optalgtoolkit.csv,tokratan.csv,boost-sandbox.csv,foursquared.csv,jasperreports.csv
boost-sandbox.csv,0.89,0.75,0.52,0.93,0.39,0.52,0.46,0.52,0.85
foursquared.csv,0.79,0.5,0.67,0.86,0.5,0.94,0.86,0.58,0.98
jasperreports.csv,0.9,0.5,0.75,0.75,0.0,0.0,0.0,0.86,0.96
kdenlive.csv,0.41,0.43,0.44,0.39,0.36,0.53,0.47,0.35,0.44
optalgtoolkit.csv,0.63,0.67,0.49,0.53,0.56,0.69,0.54,0.35,0.62
sabbu.csv,0.54,0.59,0.5,0.49,0.88,0.46,0.69,0.37,0.85
tokratan.csv,0.79,0.88,0.71,0.94,0.8,0.9,0.5,0.67,0.96
vxl.csv,0.89,0.88,0.78,0.93,0.8,0.96,0.74,0.91,0.99
zact.csv,0.5,0.0,0.0,0.75,0.0,0.5,0.0,0.9,0.5
