,n2cms.csv,maidsafe-dht.csv,nug.csv,nassp.csv
maidsafe-dht.csv,0.94,0.92,0.5,0.75
n2cms.csv,0.62,0.71,0.48,0.8
nassp.csv,0.92,0.88,0.8,0.73
nug.csv,0.55,0.8,0.8,0.64
