,n2cms.csv,maidsafe-dht.csv,nug.csv,nassp.csv
maidsafe-dht.csv,0.0,0.0,7.0,1.0
n2cms.csv,0.0,3.0,1.0,8.0
nassp.csv,0.0,2.0,0.0,0.0
nug.csv,4.0,8.0,0.0,7.0
