,recall,precision,pf,pci_20,ifa,wins
chipster.csv,0.14,0.11,0.04,0.41,23.0,0
codepurge.csv,0.71,0.4,0.52,0.41,2.0,11
fontforge.csv,0.93,0.35,0.92,0.41,4.0,3
glas.csv,0.78,0.39,0.61,0.4,4.0,7
gmerlin.csv,0.83,0.15,0.75,0.36,8.0,2
hatari.csv,0.76,0.41,0.69,0.45,4.0,9
jcl.csv,0.55,0.43,0.36,0.51,2.0,14
ltp.csv,0.69,0.35,0.67,0.5,3.0,8
mia.csv,0.37,0.44,0.23,0.64,0.0,15
net-snmp.csv,0.59,0.38,0.52,0.54,2.0,13
opde.csv,0.64,0.35,0.47,0.43,5.0,5
oppna-program-hsatools.csv,0.87,0.42,0.61,0.41,1.0,12
powerfolder-.csv,0.54,0.4,0.41,0.42,2.0,10
qlc.csv,0.32,0.27,0.23,0.51,3.0,6
quantlib.csv,0.03,0.12,0.07,0.33,7.0,1
tcl.csv,0.39,0.29,0.46,0.56,7.0,4
