,wgs-assembler.csv,nh3d.csv,jvcl.csv,blogentis.csv,m-m-m.csv,htmlunit.csv,emulemorph.csv
blogentis.csv,6.0,0.0,5.0,0.0,0.0,0.0,34.0
emulemorph.csv,0.0,355.0,14.0,92.0,0.0,6.0,0.0
htmlunit.csv,1.0,44.0,1.0,0.0,0.0,0.0,9.0
jvcl.csv,0.0,355.0,0.0,6.0,0.0,13.0,109.0
m-m-m.csv,2.0,54.0,6.0,0.0,0.0,24.0,109.0
nh3d.csv,108.0,0.0,158.0,92.0,60.0,276.0,109.0
wgs-assembler.csv,0.0,35.0,158.0,0.0,0.0,7.0,109.0
