,jlinalg.csv,arianne.csv,playerstage.csv,knowledge.csv,massiv.csv,ultimairis.csv
arianne.csv,0.0,0.0,1.0,0.0,257.0,1.0
jlinalg.csv,0.0,12.0,1.0,0.0,107.0,1.0
knowledge.csv,0.0,1.0,1.0,0.0,238.0,0.0
massiv.csv,0.0,4.0,140.0,66.0,1.0,0.0
playerstage.csv,0.0,5.0,0.0,0.0,98.0,0.0
ultimairis.csv,0.0,1.0,1.0,0.0,153.0,0.0
