,graphmak.csv,pdfedit.csv,hazelcast.csv,betoffice.csv,tart.csv,jrdf.csv,elvishrayrenderer.csv
betoffice.csv,0.19,0.53,0.0,0.6,0.52,0.48,0.6
elvishrayrenderer.csv,0.77,0.58,0.76,0.09,0.23,0.5,0.76
graphmak.csv,0.72,0.41,0.43,0.42,0.56,0.35,0.33
hazelcast.csv,0.42,0.55,0.96,0.58,0.54,0.57,0.54
jrdf.csv,0.27,0.41,0.51,0.02,0.23,0.85,0.45
pdfedit.csv,0.46,0.76,0.32,0.26,0.68,0.53,0.63
tart.csv,0.5,0.63,0.5,0.52,0.93,0.43,0.5
