,octave.csv,zildo.csv,customsagetv.csv,alleg.csv,ctrlr.csv,xfce.csv,glas.csv,xcf.csv,tango-cs.csv
alleg.csv,0.48,0.63,0.41,0.54,0.61,0.42,0.52,0.54,0.44
ctrlr.csv,0.7,0.96,0.75,0.97,0.8,0.99,0.69,0.75,0.82
customsagetv.csv,0.45,0.55,0.49,0.4,0.69,0.47,0.88,0.57,0.36
glas.csv,0.41,0.42,0.39,0.56,0.49,0.37,0.51,0.53,0.37
octave.csv,0.66,0.91,0.4,0.65,0.94,0.98,0.62,0.74,0.7
tango-cs.csv,0.5,0.4,0.39,0.39,0.62,0.39,0.45,0.43,0.46
xcf.csv,0.47,0.38,0.44,0.47,0.68,0.48,0.47,0.43,0.38
xfce.csv,0.57,0.4,0.48,0.42,0.62,0.41,0.64,0.42,0.35
zildo.csv,0.65,0.42,0.43,0.36,0.68,0.4,0.83,0.67,0.36
